fecha_referencia,anio,bimestre,consumo_total_mixto,consumo_prom_dom,consumo_total_dom,consumo_prom_mixto,consumo_total,consumo_prom,consumo_prom_no_dom,consumo_total_no_dom,indice_des,colonia,alcaldia,latitud,longitud
2019-02-28,2019,1,NA,41.3983332316,248.39,NA,340.43,42.5537500381,46.0200004578,92.04,ALTO,LOMAS VIRREYES (LOMAS DE CHAPULTEPEC),MIGUEL HIDALGO,19.4208344298,-99.2049501087
2019-02-28,2019,1,NA,57.5023083045,747.53,NA,792.96,56.6400005903,45.4300003052,45.43,ALTO,LOMAS VIRREYES (LOMAS DE CHAPULTEPEC),MIGUEL HIDALGO,19.417445009,-99.2091957961
2019-02-28,2019,1,76.12,56.7841669718,681.41,76.1200027466,757.53,54.109286172,0,0,BAJO,MOLINO DE SANTO DOMINGO,ALVARO OBREGON,19.3922580305,-99.2097135681
2019-02-28,2019,1,NA,52.5099983215,52.51,NA,411.82,137.27333196,179.654998779,359.31,ALTO,LOMAS VIRREYES (LOMAS DE CHAPULTEPEC),MIGUEL HIDALGO,19.4164614455,-99.2104339393
2019-02-28,2019,1,51.92,27.5333340963,82.6,25.9600000381,186.44,14.3415385026,6.48999977112,51.92,ALTO,LOMAS VIRREYES (LOMAS DE CHAPULTEPEC),MIGUEL HIDALGO,19.4159125636,-99.2118912785
2019-02-28,2019,1,NA,53.4792852146,748.71,NA,762.87,50.8579995235,14.1599998474,14.16,ALTO,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.4178422851,-99.214768332
2019-02-28,2019,1,NA,80.278331995,963.34,NA,963.34,74.1030756877,0,0,ALTO,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.4174384006,-99.2177935523
2019-02-28,2019,1,NA,57.4143748954,918.63,NA,926.3,54.4882352002,7.67000007629,7.67,ALTO,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.4219414219,-99.2220866686
2019-02-28,2019,1,NA,71.0456248671,1136.73,NA,1254.14,69.6744445297,58.7050018311,117.41,ALTO,LOMAS DE BARRILACO (LOMAS DE CHAPULTEPEC),MIGUEL HIDALGO,19.4229856798,-99.2255836551
2019-02-28,2019,1,NA,51.9356004524,1298.39,NA,1441.76,55.4523079395,143.369995117,143.37,ALTO,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.419321025,-99.2247177403
2019-02-28,2019,1,NA,101.618936102,4776.09,NA,4842.76,100.890833229,66.6699981689,66.67,ALTO,LOMAS DE REFORMA (LOMAS DE CHAPULTEPEC),MIGUEL HIDALGO,19.4132665314,-99.2303447551
2019-02-28,2019,1,NA,83.3344440858,1500.02,NA,1605.04,80.2519996762,52.5099999905,105.02,ALTO,LOMAS DE BARRILACO (LOMAS DE CHAPULTEPEC),MIGUEL HIDALGO,19.4151416478,-99.2297952004
2019-02-28,2019,1,NA,71.974999392,719.75,NA,1158.12,77.2079992692,87.6739990234,438.37,ALTO,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.4164520243,-99.2281246442
2019-02-28,2019,1,NA,79.7566672087,1196.35,NA,1437.07,89.8168755844,240.720001221,240.72,ALTO,LOMAS DE REFORMA (LOMAS DE CHAPULTEPEC),MIGUEL HIDALGO,19.4130722168,-99.227313732
2019-02-28,2019,1,NA,59.9700001648,839.58,NA,984.13,61.508125335,72.2750015259,144.55,ALTO,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.4160113347,-99.2267217119
2019-02-28,2019,1,NA,44.2499993642,132.75,NA,139.24,34.8099994659,6.48999977112,6.49,ALTO,LOMAS DE REFORMA,MIGUEL HIDALGO,19.3958404592,-99.2397770468
2019-02-28,2019,1,NA,34.8706176016,2824.52,NA,8839.59,92.0790626345,401.004665812,6015.07,ALTO,LOMAS ALTAS,MIGUEL HIDALGO,19.3946657436,-99.2360551141
2019-02-28,2019,1,112.13,31.7756253481,508.41,56.0650005341,623.2,31.1600003317,1.32999999821,2.66,BAJO,COVE,ALVARO OBREGON,19.4008803388,-99.2008238824
2019-02-28,2019,1,72.56,94.0966648022,1411.45,72.5599975586,1779.6,88.9799981058,73.8974981308,295.59,ALTO,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.415162588,-99.2207447561
2019-02-28,2019,1,NA,90.1138880915,1622.05,NA,1696.39,89.2836832624,74.3399963379,74.34,ALTO,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.4147053738,-99.2199592303
2019-02-28,2019,1,NA,88.4161532475,1149.41,NA,1149.41,82.1007137299,0,0,ALTO,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.4153575254,-99.2174355323
2019-02-28,2019,1,NA,71.2818181833,1568.2,NA,1749.92,69.9968000501,60.5733337402,181.72,ALTO,LOMAS DE REFORMA (LOMAS DE CHAPULTEPEC),MIGUEL HIDALGO,19.4115172626,-99.2230828339
2019-02-28,2019,1,40.12,92.4816673332,1664.67,40.1199989319,1960.26,93.3457146826,127.734998703,255.47,ALTO,LOMAS VIRREYES (LOMAS DE CHAPULTEPEC),MIGUEL HIDALGO,19.4143717707,-99.2157598645
2019-02-28,2019,1,NA,73.7227780819,1327.01,NA,1537.64,80.9284215977,210.630004883,210.63,ALTO,LOMAS VIRREYES (LOMAS DE CHAPULTEPEC),MIGUEL HIDALGO,19.4127529082,-99.2161704881
2019-02-28,2019,1,15.36,29.9812499285,239.85,15.3599996567,332.2,30.199999896,38.4949998856,76.99,ALTO,LOMAS VIRREYES (LOMAS DE CHAPULTEPEC),MIGUEL HIDALGO,19.4106620954,-99.2176159539
2019-02-28,2019,1,1.78,100.498181873,1105.48,1.77999997139,1219.95,93.8423079247,112.690002441,112.69,ALTO,LOMAS VIRREYES (LOMAS DE CHAPULTEPEC),MIGUEL HIDALGO,19.4122395888,-99.2199580256
2019-02-28,2019,1,47.8,70.7664707759,1203.03,47.7999992371,1463.23,77.0121050697,212.399993896,212.4,ALTO,LOMAS DE REFORMA (LOMAS DE CHAPULTEPEC),MIGUEL HIDALGO,19.4128200206,-99.2209755316
2019-02-28,2019,1,541.04,23.5091666778,282.11,77.2914289747,1830.85,57.2140623778,77.5153840872,1007.7,ALTO,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.427632582,-99.2114343439
2019-02-28,2019,1,NA,69.8057141531,1465.92,NA,1645.02,74.7736365145,179.100006104,179.1,ALTO,LOMAS VIRREYES (LOMAS DE CHAPULTEPEC),MIGUEL HIDALGO,19.4071617905,-99.2210103532
2019-02-28,2019,1,NA,189.980002403,1139.88,NA,1253.1,179.014287949,113.220001221,113.22,ALTO,LOMAS DE REFORMA (LOMAS DE CHAPULTEPEC),MIGUEL HIDALGO,19.4089103542,-99.2238880022
2019-02-28,2019,1,NA,83.2026657104,1248.04,NA,1426.22,83.8952928992,89.0899968147,178.18,ALTO,LOMAS DE REFORMA (LOMAS DE CHAPULTEPEC),MIGUEL HIDALGO,19.4092658429,-99.225431343
2019-02-28,2019,1,84.96,166.777691126,2168.11,84.9599990845,2562.82,170.854665581,309.75,309.75,ALTO,LOMAS DE REFORMA (LOMAS DE CHAPULTEPEC),MIGUEL HIDALGO,19.4072099273,-99.2301912917
2019-02-28,2019,1,NA,80.028420624,1520.54,NA,1662.14,83.106999898,141.600006104,141.6,ALTO,LOMAS DE REFORMA (LOMAS DE CHAPULTEPEC),MIGUEL HIDALGO,19.4108554483,-99.2282053462
2019-02-28,2019,1,56.06,58.4478947363,1110.51,56.0600013733,1206.69,57.4614285855,40.1199989319,40.12,ALTO,LOMAS DE REFORMA (LOMAS DE CHAPULTEPEC),MIGUEL HIDALGO,19.4107163067,-99.2291158356
2019-02-28,2019,1,NA,69.3438897795,1248.19,NA,1249.37,65.7563166305,1.17999994755,1.18,ALTO,LOMAS DE REFORMA,MIGUEL HIDALGO,19.4047111495,-99.2349859206
2019-02-28,2019,1,NA,135.699999128,949.9,NA,949.9,118.737499237,0,0,ALTO,LOMAS ALTAS,MIGUEL HIDALGO,19.4015794499,-99.2256716044
2019-02-28,2019,1,57.24,66.6394735261,1266.15,57.2400016785,1812.33,82.3786367449,244.470004857,488.94,ALTO,LOMAS DE REFORMA,MIGUEL HIDALGO,19.4006140723,-99.2344884487
2019-02-28,2019,1,NA,83.5822221968,752.24,NA,771.71,70.1554544622,9.73499965668,19.47,MEDIO,BELLA VISTA,ALVARO OBREGON,19.4007681198,-99.1930455248
2019-02-28,2019,1,NA,40.6484788708,1869.83,NA,1964.24,40.9216673275,47.2050018311,94.41,ALTO,LOMAS DE BARRILACO (LOMAS DE CHAPULTEPEC),MIGUEL HIDALGO,19.4257856136,-99.2233199313
2019-02-28,2019,1,NA,49.0282356225,2500.44,NA,4908.24,90.8933325697,802.599980672,2407.8,BAJO,LOMAS DE BEZARES,MIGUEL HIDALGO,19.3880986441,-99.2449857065
2019-02-28,2019,1,NA,28.7466666036,517.44,NA,2715.43,123.428636388,549.49750042,2197.99,ALTO,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.43300597,-99.2105525697
2019-02-28,2019,1,346.5,NA,NA,86.6250004768,404.46,80.8920001984,57.9599990845,57.96,BAJO,GUADALUPE PROLETARIA,GUSTAVO A. MADERO,19.521563115,-99.1572722256
2019-02-28,2019,1,196.48,76.3558490884,4046.86,196.479995728,4273.43,77.6987272284,30.0900001526,30.09,ALTO,LOMAS DE BEZARES,MIGUEL HIDALGO,19.393312255,-99.2425039252
2019-02-28,2019,1,NA,27.0249999046,270.25,NA,284.41,25.8554544449,14.1599998474,14.16,ALTO,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.4321843956,-99.210833185
2019-02-28,2019,1,NA,128.899993896,128.9,NA,2064.88,294.98285784,322.663335164,1935.98,ALTO,LOMAS ALTAS,MIGUEL HIDALGO,19.3969662596,-99.2238499494
2019-02-28,2019,1,NA,87.5549993992,875.55,NA,1038.63,79.8946153934,54.3600020409,163.08,ALTO,BOSQUES DE LAS LOMAS,MIGUEL HIDALGO,19.4001374412,-99.2493600233
2019-02-28,2019,1,NA,86.7763620723,954.54,NA,1001.15,77.0115370384,23.3049993515,46.61,ALTO,BOSQUES DE LAS LOMAS,MIGUEL HIDALGO,19.4011029064,-99.247445783
2019-02-28,2019,1,NA,56.2040000916,843.06,NA,863.12,53.9450000525,20.0599994659,20.06,ALTO,BOSQUES DE LAS LOMAS,MIGUEL HIDALGO,19.4092148035,-99.244333295
2019-02-28,2019,1,NA,62.9447066714,1070.06,NA,1070.06,59.447778523,0,0,ALTO,BOSQUES DE LAS LOMAS,MIGUEL HIDALGO,19.4107220278,-99.2412186345
2019-02-28,2019,1,NA,57.1233329773,1199.59,NA,1271.94,55.3017388219,36.1750001907,72.35,ALTO,BOSQUES DE LAS LOMAS,MIGUEL HIDALGO,19.4154663598,-99.234127848399993
2019-02-28,2019,1,NA,23.8965117765,1027.55,NA,1660.91,33.2182002354,90.4800007684,633.36,ALTO,NAPOLES (AMPL),BENITO JUAREZ,19.3881048217,-99.1779703016
2019-02-28,2019,1,NA,71.3487504274,1712.37,NA,1793.79,68.991923401,40.7099990845,81.42,ALTO,BOSQUES DE LAS LOMAS,MIGUEL HIDALGO,19.4109940781,-99.2367543476
2019-02-28,2019,1,NA,84.3133330877,3541.16,NA,3777.16,83.9368887126,78.6666674614,236,ALTO,BOSQUES DE LAS LOMAS,MIGUEL HIDALGO,19.4057756216,-99.2385858586
2019-02-28,2019,1,696.05,32.0661537922,833.72,116.008333842,1575.2,47.7333333926,45.4300003052,45.43,BAJO,BELLA VISTA,ALVARO OBREGON,19.3957724924,-99.1945282475
2019-02-28,2019,1,NA,36.0935714576,4547.79,NA,28708.5,41.9102481894,43.2213416925,24160.7,ALTO,BOSQUES DE LAS LOMAS,MIGUEL HIDALGO,19.4055560024,-99.2402161049
2019-02-28,2019,1,172.88,33.936470775,2307.68,86.4399986267,2499.49,35.2040846516,18.9300003052,18.93,POPULAR,BELLA VISTA,ALVARO OBREGON,19.397633535,-99.1945932446
2019-02-28,2019,1,NA,75.257999897,1505.16,NA,1505.16,71.6742856162,0,0,ALTO,BOSQUES DE LAS LOMAS,MIGUEL HIDALGO,19.3942784626,-99.2497875634
2019-02-28,2019,1,215.96,66.6486956296,1532.92,107.98000145,1755.37,67.5142308519,6.48999977112,6.49,BAJO,BELLA VISTA,ALVARO OBREGON,19.3989457362,-99.1923594212
2019-02-28,2019,1,NA,89.7794731542,1705.81,NA,1763.41,88.1704994202,57.5999984741,57.6,ALTO,BOSQUES DE LAS LOMAS,MIGUEL HIDALGO,19.4089059334,-99.2313879948
2019-02-28,2019,1,NA,20.2941544753,1319.12,NA,1336.89,20.2559097174,17.7700004578,17.77,BAJO,SAN PEDRO DE LOS  PINOS,BENITO JUAREZ,19.394061657,-99.181362865
2019-02-28,2019,1,NA,59.6600003072,1670.48,NA,2228.77,61.9102779362,69.7862496376,558.29,BAJO,COVE,ALVARO OBREGON,19.4014461875,-99.1946506672
2019-02-28,2019,1,NA,NA,NA,NA,93.22,31.0733321508,31.0733321508,93.22,POPULAR,COVE,ALVARO OBREGON,19.4014461875,-99.1946506672
2019-02-28,2019,1,135.31,31.944782962,734.73,45.1033344269,1030.52,36.8042863778,80.2400035858,160.48,BAJO,COVE,ALVARO OBREGON,19.4025713301,-99.196074201
2019-02-28,2019,1,NA,NA,NA,NA,793.69,396.844993591,396.844993591,793.69,POPULAR,BELLA VISTA,ALVARO OBREGON,19.4017064688,-99.1929973482
2019-02-28,2019,1,181.76,28.4859996796,142.43,90.8799991608,589.95,39.3300000509,33.2200005054,265.76,ALTO,SAN PEDRO DE LOS  PINOS,BENITO JUAREZ,19.3857755926,-99.1833382533
2019-02-28,2019,1,4.22,34.3812503517,275.05,2.11000001431,318.56,22.7542858464,9.82249975204,39.29,POPULAR,ACUEDUCTO,ALVARO OBREGON,19.3968959777,-99.2063734153
2019-02-28,2019,1,12.34,15.7230003357,157.23,6.17000007629,5793.87,137.949283486,187.476663431,5624.3,MEDIO,ESTADO DE HIDALGO,ALVARO OBREGON,19.400515445,-99.2030561417
2019-02-28,2019,1,170.52,75.3839397719,2487.67,170.520004272,2835.19,81.0054290499,177,177,BAJO,BELLA VISTA,ALVARO OBREGON,19.3982077757,-99.1937861608
2019-02-28,2019,1,NA,NA,NA,NA,6655.2,6655.20019531,6655.20019531,6655.2,POPULAR,ESTADO DE HIDALGO,ALVARO OBREGON,19.4002612171,-99.2040252932
2019-02-28,2019,1,NA,NA,NA,NA,5.9,5.90000009537,5.90000009537,5.9,POPULAR,ESTADO DE HIDALGO,ALVARO OBREGON,19.3993524635,-99.2086285916
2019-02-28,2019,1,156.24,42.5365712947,1488.78,26.0400002797,1708.67,38.833409041,21.2166669369,63.65,BAJO,LAS PALMAS,ALVARO OBREGON,19.3986818405,-99.2119442921
2019-02-28,2019,1,NA,63.3742855049,2661.72,NA,2664.08,61.9553486303,2.3599998951,2.36,BAJO,EL PARAISO,ALVARO OBREGON,19.3913379255,-99.2131851168
2019-02-28,2019,1,32.64,38.766666658,1279.3,16.3200004101,1960.9,29.267164515,20.2800006866,648.96,BAJO,EL PARAISO,ALVARO OBREGON,19.3901316745,-99.2117085777
2019-02-28,2019,1,41.9,65.2450002157,1696.37,41.9000015259,1743.84,62.2800002609,5.57000017166,5.57,BAJO,EL PARAISO,ALVARO OBREGON,19.389971243,-99.212125
2019-02-28,2019,1,12.98,50.8530003587,1525.59,12.9799995422,1538.57,48.080312822,0,0,POPULAR,JOSE MARIA PINO SUAREZ,ALVARO OBREGON,19.3925845675,-99.1998649495
2019-02-28,2019,1,1759.39,23.0938774755,1131.6,109.961874604,3092.85,41.7952701441,22.4288889666,201.86,BAJO,BELLA VISTA,ALVARO OBREGON,19.3952470908,-99.1939638136
2019-02-28,2019,1,199.75,38.829630004,1048.4,39.95,1268.13,38.4281821106,19.9799995422,19.98,POPULAR,JOSE MARIA PINO SUAREZ,ALVARO OBREGON,19.3919632315,-99.2008037935
2019-02-28,2019,1,NA,NA,NA,NA,333.35,333.350006104,333.350006104,333.35,POPULAR,JOSE MARIA PINO SUAREZ,ALVARO OBREGON,19.3912248651,-99.201659133
2019-02-28,2019,1,56.06,35.714799881,892.87,56.0600013733,1285.1,44.3137933427,112.056669513,336.17,POPULAR,LA CONCHITA,ALVARO OBREGON,19.3908900904,-99.2059262032
2019-02-28,2019,1,NA,NA,NA,NA,0,0,0,0,POPULAR,JOSE MARIA PINO SUAREZ,ALVARO OBREGON,19.397728241,-99.2018632411
2019-02-28,2019,1,188.1,37.4533332189,561.8,188.100006104,888.55,46.7657897849,46.2166671753,138.65,BAJO,JOSE MARIA PINO SUAREZ,ALVARO OBREGON,19.3927092846,-99.2016543061
2019-02-28,2019,1,296.84,21.9434545192,1206.89,98.9466679891,1665.08,26.8561290483,40.3374996185,161.35,BAJO,COVE,ALVARO OBREGON,19.4028019612,-99.194350035
2019-02-28,2019,1,199.62,41.9941175124,713.9,49.9050006866,1786.13,71.4451988411,218.152492642,872.61,BAJO,EL PARAISO,ALVARO OBREGON,19.3895025174,-99.213202138
2019-02-28,2019,1,146.33,50.8476669788,1525.43,29.2659996033,1712.19,45.0576317561,13.4766664505,40.43,BAJO,MOLINO DE SANTO DOMINGO,ALVARO OBREGON,19.3951995268,-99.2080311393
2019-02-28,2019,1,45.42,44.9992305682,1169.98,22.710000813,1246.67,40.2151612043,10.4233336449,31.27,BAJO,MOLINO DE SANTO DOMINGO,ALVARO OBREGON,19.3953106131,-99.2075340656
2019-02-28,2019,1,175.8,43.5116662681,522.14,87.9000015259,707.38,47.1586665233,9.43999958038,9.44,BAJO,MOLINO DE SANTO DOMINGO,ALVARO OBREGON,19.394213523,-99.2057711331
2019-02-28,2019,1,38.94,41.4907142094,580.87,38.9399986267,635.54,37.3847057399,7.86500000954,15.73,POPULAR,LA CONCHITA,ALVARO OBREGON,19.3902671691,-99.209642329
2019-02-28,2019,1,101.28,42.0472002411,1051.18,101.279998779,1152.46,41.1592858859,0,0,BAJO,POLVORA,ALVARO OBREGON,19.3929626289,-99.2052815698
2019-02-28,2019,1,NA,NA,NA,NA,153.4,153.399993896,153.399993896,153.4,BAJO,EL CAPULIN,ALVARO OBREGON,19.395769896,-99.2122998311
2019-02-28,2019,1,470.45,38.9825000465,467.79,47.0449999809,980.13,40.8387499899,20.9449996948,41.89,BAJO,LA CONCHITA,ALVARO OBREGON,19.3908082804,-99.2079195338
2019-02-28,2019,1,NA,35.1700003644,211.02,NA,211.02,30.145714598,0,0,POPULAR,LOMAS DE SANTO DOMINGO (AMPL),ALVARO OBREGON,19.3951934969,-99.2034417548
2019-02-28,2019,1,NA,23.0254999399,460.51,NA,465.82,22.181904702,5.30999994278,5.31,POPULAR,MOLINO DE SANTO DOMINGO (U HAB),ALVARO OBREGON,19.3937040151,-99.2034424171
2019-02-28,2019,1,36,25.7150002888,360.01,36,409.58,25.5987502337,13.5699996948,13.57,BAJO,LIBERALES DE 1857,ALVARO OBREGON,19.392411057,-99.2134956724
2019-02-28,2019,1,113.84,34.4650002122,827.16,37.9466679891,974.63,33.6079313837,16.8150005341,33.63,BAJO,LIBERALES DE 1857,ALVARO OBREGON,19.3934045922,-99.2115416942
2019-02-28,2019,1,37.18,26.1315792862,496.5,37.1800003052,534.86,24.3118184859,0.589999973774,1.18,BAJO,LIBERALES DE 1857,ALVARO OBREGON,19.3949898266,-99.2110048956
2019-02-28,2019,1,NA,52.6882758963,1527.96,NA,1527.96,50.9320000331,0,0,BAJO,LIBERALES DE 1857,ALVARO OBREGON,19.3943128477,-99.2122786471
2019-02-28,2019,1,NA,22.2650006839,1246.84,NA,1284.56,20.3898418971,5.38857160296,37.72,BAJO,SAN PEDRO DE LOS  PINOS,BENITO JUAREZ,19.3965555461,-99.1815397675
2019-02-28,2019,1,NA,NA,NA,NA,15632.8,1954.10501623,1954.10501623,15632.8,POPULAR,SAN PEDRO DE LOS  PINOS,BENITO JUAREZ,19.3963265262,-99.1805296714
2019-02-28,2019,1,76.69,17.9451851679,969.04,38.3449993134,1344.34,22.405666702,74.6525011063,298.61,BAJO,SAN PEDRO DE LOS  PINOS,BENITO JUAREZ,19.394094522,-99.1822824234
2019-02-28,2019,1,231.27,24.8513383603,3156.12,77.089998881,3833.74,27.7807244529,55.7937507629,446.35,ALTO,SAN PEDRO DE LOS  PINOS,BENITO JUAREZ,19.3959752975,-99.1829636835
2019-02-28,2019,1,209.08,21.1095998275,2110.96,104.539997101,2837.07,24.457499725,36.9307136536,517.03,ALTO,SAN PEDRO DE LOS  PINOS,BENITO JUAREZ,19.395374337,-99.184817801
2019-02-28,2019,1,103.85,21.3999999134,3616.6,51.9250011444,4134.05,22.2260751532,27.573332723,413.6,BAJO,OCHO DE AGOSTO,BENITO JUAREZ,19.3947030423,-99.1858105253
2019-02-28,2019,1,103.26,57.897142274,810.56,103.260002136,926.8,54.5176466774,6.48999977112,12.98,BAJO,OCHO DE AGOSTO,BENITO JUAREZ,19.3952081138,-99.1883176156
2019-02-28,2019,1,28.32,20.7974998951,83.19,28.3199996948,257.64,21.4700001876,20.8757147108,146.13,ALTO,SAN PEDRO DE LOS  PINOS,BENITO JUAREZ,19.3863773043,-99.1822810836
2019-02-28,2019,1,197.64,31.0833971635,1647.42,197.63999939,2150.13,36.4428820691,61.0139986038,305.07,BAJO,SAN PEDRO DE LOS  PINOS,BENITO JUAREZ,19.3917340101,-99.1864250964
2019-02-28,2019,1,NA,19.162222456,517.38,NA,9942.28,261.638942386,856.809073123,9424.9,BAJO,SAN PEDRO DE LOS  PINOS,BENITO JUAREZ,19.3916238386,-99.1834374671
2019-02-28,2019,1,42.48,25.3100003242,506.2,14.1599997282,578.69,22.2573079008,10.0033332507,30.01,BAJO,SAN PEDRO DE LOS  PINOS,BENITO JUAREZ,19.3909542987,-99.1826224801
2019-02-28,2019,1,34.92,26.36456587,1212.77,34.9199981689,1251.97,26.082708925,4.28000020981,4.28,BAJO,SAN PEDRO DE LOS  PINOS,BENITO JUAREZ,19.3896722144,-99.1888721643
2019-02-28,2019,1,22.42,30.3722724048,668.19,22.4200000763,759.35,28.124073788,17.1849998236,68.74,ALTO,SAN PEDRO DE LOS  PINOS,BENITO JUAREZ,19.3891440411,-99.1837126677
2019-02-28,2019,1,NA,25.9514281273,1816.6,NA,1889.04,23.9118983353,8.04888884226,72.44,ALTO,SAN PEDRO DE LOS  PINOS,BENITO JUAREZ,19.3890542635,-99.1828517108
2019-02-28,2019,1,4.5,29.4848840292,1267.85,4.5,1469.41,24.490166829,12.3162497804,197.06,ALTO,SAN PEDRO DE LOS  PINOS,BENITO JUAREZ,19.3896411827,-99.1818080817
2019-02-28,2019,1,NA,26.3966669864,1504.61,NA,1581.56,24.7118752836,10.9928571326,76.95,ALTO,SAN PEDRO DE LOS  PINOS,BENITO JUAREZ,19.388395993,-99.1829287203
2019-02-28,2019,1,NA,26.6704347237,613.42,NA,686.28,23.6648276181,12.1433337132,72.86,BAJO,SAN PEDRO DE LOS  PINOS,BENITO JUAREZ,19.3890178241,-99.1889946332
2019-02-28,2019,1,99.14,24.5640001297,245.64,49.5699994564,591.4,34.7882350753,49.3239992142,246.62,BAJO,SAN PEDRO DE LOS  PINOS,BENITO JUAREZ,19.3870809361,-99.18307766
2019-02-28,2019,1,28.32,23.4183018343,2482.34,28.3199996948,2541.43,23.5317592091,30.7700004578,30.77,ALTO,SAN PEDRO DE LOS  PINOS,BENITO JUAREZ,19.3869398945,-99.1881352322
2019-02-28,2019,1,37.18,22.9423594702,2041.87,37.1800003052,2435.86,25.1119587507,50.9728579521,356.81,BAJO,SAN PEDRO DE LOS  PINOS,BENITO JUAREZ,19.3866531817,-99.1853716889
2019-02-28,2019,1,341.6,17.6639287089,1483.77,85.4000022411,1989.75,20.7265627148,20.5475000143,164.38,ALTO,SAN PEDRO DE LOS  PINOS,BENITO JUAREZ,19.3856622574,-99.1882853355
2019-02-28,2019,1,108.54,19.4576470151,661.56,54.2699995041,1354.26,36.6016208288,584.159973145,584.16,ALTO,SAN PEDRO DE LOS  PINOS,BENITO JUAREZ,19.3855288494,-99.1871165955
2019-02-28,2019,1,290.89,18.4028003311,460.07,145.445001602,2097.91,30.4044930345,32.0702382833,1346.95,ALTO,NAPOLES,BENITO JUAREZ,19.3988643619,-99.171435569
2019-02-28,2019,1,374.55,20.0829873642,1546.39,374.549987793,4749.7,52.1945058382,217.596924342,2828.76,ALTO,NAPOLES,BENITO JUAREZ,19.3960790843,-99.1728970688
2019-02-28,2019,1,34.82,23.9197590021,1985.34,34.8199996948,3430.24,35.3632991093,108.467693595,1410.08,ALTO,NAPOLES,BENITO JUAREZ,19.395608842,-99.173123388
2019-02-28,2019,1,153.4,22.6030630636,2508.94,76.6999969482,4087.39,24.9231096811,27.9421567403,1425.05,ALTO,NAPOLES,BENITO JUAREZ,19.3951395776,-99.1733565983
2019-02-28,2019,1,35.4,22.3033333884,401.46,35.4000015259,1108.53,52.7871436164,335.835006714,671.67,ALTO,NAPOLES,BENITO JUAREZ,19.3918424151,-99.1735151411
2019-02-28,2019,1,NA,29.8543861728,1701.7,NA,2473.38,40.5472133922,192.920001268,771.68,ALTO,NAPOLES,BENITO JUAREZ,19.3929586034,-99.175488004300007
2019-02-28,2019,1,1.78,34.2325637524,1335.07,1.77999997139,1494.97,32.4993475779,26.3533337116,158.12,ALTO,NAPOLES,BENITO JUAREZ,19.3919998387,-99.174823828
2019-02-28,2019,1,576.5,31.1833859734,3960.29,192.166665395,5024.44,35.3833803446,40.6374995112,487.65,ALTO,NAPOLES (AMPL),BENITO JUAREZ,19.3868793765,-99.1767140532
2019-02-28,2019,1,NA,27.2973914582,3139.2,NA,4209.12,30.5008698235,46.5182616503,1069.92,ALTO,NAPOLES (AMPL),BENITO JUAREZ,19.3884862598,-99.17686263
2019-02-28,2019,1,NA,27.7479999944,2636.06,NA,4032.01,30.7787023355,38.776389069,1395.95,ALTO,NAPOLES (AMPL),BENITO JUAREZ,19.3888112571,-99.1754663975
2019-02-28,2019,1,108.56,27.8175905067,2308.86,21.7119998455,2969.76,21.2125715102,10.6219230799,552.34,ALTO,NAPOLES,BENITO JUAREZ,19.3962281199,-99.1785833814
2019-02-28,2019,1,396.92,22.8730157794,2882,79.3839994431,3376.18,24.8248528216,19.4519996643,97.26,ALTO,NAPOLES,BENITO JUAREZ,19.3926172278,-99.1802952323
2019-02-28,2019,1,NA,29.5779412862,2011.3,NA,2075.61,29.2339437596,21.4366664886,64.31,ALTO,NAPOLES,BENITO JUAREZ,19.390846196,-99.1807475732
2019-02-28,2019,1,200.61,24.4260202476,2393.75,200.61000061,2863.4,27.270476037,44.8399998347,269.04,ALTO,NAPOLES,BENITO JUAREZ,19.38965126,-99.1805370635
2019-02-28,2019,1,1076.14,24.7271261122,4129.43,269.035002232,5360.14,30.283277253,25.7616673509,154.57,ALTO,NAPOLES,BENITO JUAREZ,19.3901369964,-99.1793233684
2019-02-28,2019,1,271.66,21.1393479549,1944.82,90.5533339183,2357.39,22.0316823843,11.7425001264,140.91,ALTO,NAPOLES,BENITO JUAREZ,19.3891188034,-99.179234009
2019-02-28,2019,1,374.69,24.4554840826,1516.24,124.896665255,1926.88,28.3364707021,11.9833329519,35.95,ALTO,NAPOLES (AMPL),BENITO JUAREZ,19.3865772527,-99.1779359393
2019-02-28,2019,1,NA,24.2866666374,1020.04,NA,1234.21,26.2597873312,42.8340011597,214.17,ALTO,NAPOLES (AMPL),BENITO JUAREZ,19.3864594989,-99.1784468969
2019-02-28,2019,1,179.92,22.1127604569,4245.65,44.9799997807,4642.77,22.5377184708,21.719999814,217.2,ALTO,NAPOLES (AMPL),BENITO JUAREZ,19.3860092325,-99.1797497057
